,bairro_group,bairro,latitude,longitude,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365,reviews
36471,Manhattan,Little Italy,40.71938,-73.99448,Entire home/apt,130,30,1,0.19,11,332,1
36472,Brooklyn,Williamsburg,40.71485,-73.95324,Private room,75,1,13,1.41,3,0,1
36473,Brooklyn,Gravesend,40.59147,-73.97566,Private room,70,1,1,0.23,1,0,1
36474,Brooklyn,Williamsburg,40.71641,-73.95477,Private room,55,1,4,0.45,3,0,1
36475,Brooklyn,Bushwick,40.68589,-73.91422,Private room,55,2,15,1.72,2,0,1
36476,Manhattan,Hell's Kitchen,40.75603,-73.99214,Entire home/apt,125,30,3,0.34,1,226,1
36477,Manhattan,Lower East Side,40.72165,-73.98695,Entire home/apt,175,2,11,1.2,2,6,1
36478,Manhattan,Chinatown,40.71447,-73.99737,Private room,125,2,35,3.82,1,315,1
36479,Queens,Flushing,40.76126,-73.81549,Private room,48,1,35,3.79,5,79,1
36480,Queens,Flushing,40.76237,-73.8157,Private room,48,1,39,4.21,5,84,1
36481,Brooklyn,Sheepshead Bay,40.59658,-73.95944,Shared room,50,7,6,0.7,10,311,1
36482,Manhattan,Washington Heights,40.83693,-73.93643,Entire home/apt,80,1,20,2.59,1,28,1
36483,Queens,Glendale,40.70002,-73.89364,Private room,35,7,1,0.11,1,365,1
36484,Manhattan,Little Italy,40.71824,-73.99796,Private room,95,2,2,2.0,2,23,1
36485,Manhattan,East Village,40.73199,-73.98857,Private room,90,3,1,0.16,1,5,1
36486,Brooklyn,Williamsburg,40.70946,-73.94966,Entire home/apt,85,7,4,0.59,1,357,1
36487,Brooklyn,South Slope,40.66656,-73.98204,Private room,85,2,18,1.99,2,0,1
36488,Manhattan,Midtown,40.76412,-73.98017,Private room,425,4,0,0.0,1,0,0
36489,Brooklyn,Prospect Heights,40.67737,-73.97159,Private room,90,8,1,0.15,1,156,1
36490,Brooklyn,Williamsburg,40.71345,-73.95,Entire home/apt,175,2,17,1.83,2,0,1
36491,Queens,Astoria,40.76322,-73.91132,Private room,80,1,7,0.76,1,85,1
36492,Brooklyn,Fort Greene,40.68515,-73.97381,Entire home/apt,134,2,15,1.91,1,41,1
36493,Manhattan,Upper West Side,40.79639,-73.96889,Entire home/apt,150,2,8,0.9,1,0,1
36494,Brooklyn,Gravesend,40.59075,-73.98359,Private room,40,2,10,1.11,2,0,1
36495,Brooklyn,Bedford-Stuyvesant,40.68252,-73.91165,Private room,55,3,1,0.16,2,89,1
36496,Brooklyn,Williamsburg,40.71179,-73.9387,Private room,60,1,41,4.42,2,5,1
36497,Brooklyn,Bushwick,40.70249,-73.92557,Private room,74,1,26,2.9,2,34,1
36498,Brooklyn,Carroll Gardens,40.68035,-73.99611,Private room,69,5,4,0.45,1,0,1
36499,Brooklyn,Williamsburg,40.71441,-73.95229,Entire home/apt,160,2,21,3.28,1,335,1
36500,Manhattan,Hell's Kitchen,40.76249,-73.98807,Shared room,65,1,17,4.77,8,198,1
36501,Queens,Jackson Heights,40.75281,-73.87654,Entire home/apt,128,3,33,4.01,1,325,1
36502,Manhattan,Harlem,40.80879,-73.94813,Entire home/apt,250,28,7,1.02,1,183,1
36503,Queens,St. Albans,40.70459,-73.76271,Private room,45,2,15,1.67,2,262,1
36504,Brooklyn,Sunset Park,40.63902,-74.01837,Entire home/apt,100,28,4,0.59,1,219,1
36505,Brooklyn,Williamsburg,40.70574,-73.92809,Private room,65,2,7,0.77,1,255,1
36506,Queens,Briarwood,40.71047,-73.81562,Private room,350,4,1,0.11,1,90,1
36507,Manhattan,Harlem,40.8258,-73.95392,Private room,120,3,3,0.36,1,295,1
36508,Manhattan,Morningside Heights,40.81088,-73.95677,Entire home/apt,135,2,4,0.53,1,22,1
36509,Bronx,Mott Haven,40.81322,-73.91696,Private room,42,5,7,1.08,4,321,1
36510,Manhattan,East Harlem,40.80771,-73.93853,Private room,66,1,21,2.63,1,64,1
36511,Manhattan,Harlem,40.81723,-73.93616,Private room,80,2,3,0.34,1,0,1
36512,Queens,Astoria,40.76538,-73.91168,Private room,105,1,2,0.23,1,359,1
36513,Bronx,Kingsbridge,40.87072,-73.89974,Private room,65,2,0,0.0,4,364,0
36514,Brooklyn,Brighton Beach,40.58001,-73.96266,Entire home/apt,80,1,51,5.71,1,303,1
36515,Brooklyn,Prospect Heights,40.67861,-73.96999,Entire home/apt,400,32,1,0.16,1,0,1
36516,Brooklyn,Clinton Hill,40.68883,-73.96141,Private room,55,3,2,0.31,1,0,1
36517,Queens,Corona,40.73894,-73.86477,Shared room,40,2,10,1.19,6,356,1
36518,Queens,Long Island City,40.75507,-73.91822,Private room,70,1,2,2.0,1,342,1
36519,Brooklyn,Bedford-Stuyvesant,40.69402,-73.94679,Private room,72,6,6,0.76,3,66,1
36520,Bronx,Soundview,40.83144,-73.86639,Private room,38,2,11,1.29,3,188,1
36521,Brooklyn,Borough Park,40.63376,-74.00541,Private room,45,1,3,0.42,7,357,1
36522,Queens,Ditmars Steinway,40.76976,-73.90314,Private room,500,1,0,0.0,1,89,0
36523,Bronx,Mott Haven,40.81017,-73.92266,Private room,79,2,2,0.23,1,88,1
36524,Manhattan,Upper West Side,40.78857,-73.97072,Entire home/apt,295,3,19,2.16,1,77,1
36525,Brooklyn,Williamsburg,40.71193,-73.95122,Entire home/apt,120,2,40,4.88,1,13,1
36526,Queens,Astoria,40.76696,-73.91108,Private room,55,1,4,0.45,3,0,1
36527,Manhattan,Upper West Side,40.79574,-73.96192,Private room,70,6,22,2.42,1,0,1
36528,Bronx,Mott Haven,40.80958,-73.91895,Private room,120,1,29,3.15,4,312,1
36529,Queens,Woodside,40.74459,-73.91167,Private room,90,1,2,0.77,2,173,1
36530,Brooklyn,East Flatbush,40.63931,-73.94451,Private room,125,1,7,0.76,2,364,1
36531,Manhattan,Upper East Side,40.77513,-73.94977,Entire home/apt,135,1,20,2.74,1,1,1
36532,Manhattan,Lower East Side,40.71241,-73.98913,Private room,120,3,5,0.55,3,361,1
36533,Brooklyn,Greenpoint,40.73079,-73.95193,Entire home/apt,350,1,1,0.12,33,0,1
36534,Bronx,Mott Haven,40.81102,-73.92778,Entire home/apt,81,4,5,0.62,1,0,1
36535,Manhattan,Theater District,40.75866,-73.98535,Entire home/apt,850,1,24,3.51,3,269,1
36536,Queens,Jackson Heights,40.75346,-73.88397,Private room,68,4,22,2.45,4,100,1
36537,Brooklyn,Brighton Beach,40.57504,-73.95551,Entire home/apt,105,2,6,0.85,2,332,1
36538,Manhattan,Harlem,40.80872,-73.94274,Entire home/apt,200,31,25,2.81,4,91,1
36539,Manhattan,Morningside Heights,40.80445,-73.96373,Private room,75,1,29,3.33,3,8,1
36540,Brooklyn,Bushwick,40.70529,-73.92535,Private room,40,30,1,0.13,3,54,1
36541,Brooklyn,Williamsburg,40.71001,-73.96101,Entire home/apt,215,1,5,2.21,1,165,1
36542,Brooklyn,Williamsburg,40.70951,-73.95443,Private room,80,3,1,0.12,1,8,1
36543,Queens,Forest Hills,40.7111,-73.84099,Private room,150,2,1,0.16,3,365,1
36544,Manhattan,East Village,40.723,-73.97753,Entire home/apt,112,2,4,0.5,1,0,1
36545,Brooklyn,Bushwick,40.70631,-73.92064,Private room,42,2,2,0.26,1,0,1
36546,Manhattan,Upper West Side,40.78127,-73.98366,Entire home/apt,80,3,10,1.51,1,0,1
36547,Manhattan,SoHo,40.72725,-74.00245,Entire home/apt,89,1,45,4.93,8,34,1
36548,Brooklyn,Prospect-Lefferts Gardens,40.66017,-73.9475,Shared room,25,2,4,0.53,6,365,1
36549,Manhattan,Hell's Kitchen,40.76247,-73.99254,Entire home/apt,120,5,0,0.0,3,40,0
36550,Manhattan,Washington Heights,40.85277,-73.92916,Entire home/apt,120,2,16,1.8,4,365,1
36551,Manhattan,Gramercy,40.73551,-73.98546,Entire home/apt,350,2,29,3.27,1,65,1
36552,Brooklyn,Bushwick,40.70652,-73.91784,Shared room,25,4,14,1.56,5,62,1
36553,Brooklyn,Bushwick,40.70229,-73.92223,Private room,85,1,40,4.62,1,354,1
36554,Brooklyn,Bushwick,40.70431,-73.91584,Shared room,25,4,17,1.88,5,80,1
36555,Manhattan,Battery Park City,40.71138,-74.01575,Entire home/apt,200,1,9,1.01,1,0,1
36556,Manhattan,Hell's Kitchen,40.76177,-73.99426,Entire home/apt,575,6,0,0.0,1,83,0
36557,Brooklyn,Crown Heights,40.675,-73.91903,Private room,48,30,2,0.23,2,89,1
36558,Manhattan,Greenwich Village,40.73069,-73.9932,Entire home/apt,350,2,5,0.59,1,0,1
36559,Brooklyn,Canarsie,40.63655,-73.91065,Entire home/apt,78,1,10,2.17,1,3,1
36560,Manhattan,Chelsea,40.75049,-73.99809,Entire home/apt,69,1,2,0.24,1,1,1
36561,Brooklyn,Bedford-Stuyvesant,40.67941,-73.90849,Private room,55,4,11,1.2,3,0,1
36562,Manhattan,Financial District,40.70538,-74.00742,Shared room,150,2,11,1.33,1,270,1
36563,Manhattan,SoHo,40.72182,-73.99963,Private room,134,1,3,0.36,1,70,1
36564,Queens,Maspeth,40.74079,-73.90057,Private room,42,1,1,0.11,1,178,1
36565,Manhattan,Hell's Kitchen,40.76108,-73.99358,Private room,100,1,15,1.74,1,27,1
36566,Brooklyn,Crown Heights,40.67175,-73.9436,Entire home/apt,80,4,12,1.86,1,29,1
36567,Brooklyn,Williamsburg,40.71168,-73.95626,Private room,67,1,15,1.65,3,0,1
36568,Brooklyn,Williamsburg,40.70987,-73.95818,Private room,66,1,45,4.91,3,75,1
36569,Brooklyn,Williamsburg,40.71164,-73.95173,Private room,95,2,7,0.77,4,3,1
36570,Manhattan,Murray Hill,40.74836,-73.9807,Shared room,800,2,12,1.4,1,220,1
36571,Manhattan,Financial District,40.7105,-74.00845,Entire home/apt,249,20,0,0.0,2,0,0
36572,Brooklyn,Carroll Gardens,40.68132,-73.99169,Entire home/apt,175,2,14,2.05,1,119,1
36573,Manhattan,Hell's Kitchen,40.76479,-73.98831,Entire home/apt,200,5,2,0.23,1,15,1
36574,Queens,Astoria,40.76172,-73.92098,Private room,100,3,2,0.94,1,364,1
36575,Brooklyn,East Flatbush,40.65554,-73.9184,Private room,70,7,0,0.0,9,365,0
36576,Queens,Flushing,40.75914,-73.83352,Private room,70,1,5,0.82,4,5,1
36577,Bronx,Olinville,40.88453,-73.86273,Private room,80,2,20,2.2,1,188,1
36578,Queens,College Point,40.79439,-73.84675,Private room,60,2,19,2.11,1,331,1
36579,Brooklyn,Flatbush,40.63517,-73.96221,Entire home/apt,89,1,22,2.48,1,35,1
36580,Brooklyn,East Flatbush,40.65454,-73.91885,Private room,90,7,1,0.79,9,365,1
36581,Queens,Woodside,40.75368,-73.90216,Private room,53,2,33,3.67,5,157,1
36582,Brooklyn,Bedford-Stuyvesant,40.67872,-73.90967,Private room,90,1,51,5.56,2,224,1
36583,Queens,Queens Village,40.71059,-73.74515,Entire home/apt,60,3,25,3.16,1,143,1
36584,Brooklyn,Midwood,40.62795,-73.96281,Entire home/apt,125,3,6,0.71,3,173,1
36585,Brooklyn,Bushwick,40.70166,-73.93062,Private room,50,5,0,0.0,1,0,0
36586,Manhattan,SoHo,40.72614,-74.00076,Private room,115,1,31,3.39,1,1,1
36587,Manhattan,Upper West Side,40.77708,-73.98791,Entire home/apt,138,3,24,2.69,1,1,1
36588,Manhattan,Harlem,40.79913,-73.95357,Private room,120,5,3,0.38,1,0,1
36589,Queens,Jamaica,40.70094,-73.81446,Private room,60,1,37,4.17,1,0,1
36590,Brooklyn,Sunset Park,40.65209,-74.01136,Private room,112,1,10,1.15,2,0,1
36591,Brooklyn,East Flatbush,40.63853,-73.94869,Entire home/apt,140,3,33,4.01,2,116,1
36592,Manhattan,Upper East Side,40.77003,-73.95018,Entire home/apt,199,20,0,0.0,1,337,0
36593,Queens,Woodside,40.74218,-73.90403,Private room,31,1,1,0.11,1,0,1
36594,Brooklyn,Bedford-Stuyvesant,40.69196,-73.95969,Entire home/apt,100,3,5,0.57,1,0,1
36595,Manhattan,East Harlem,40.79006,-73.94969,Private room,120,2,27,3.29,2,188,1
36596,Manhattan,NoHo,40.72904,-73.99344,Entire home/apt,225,1,2,0.24,33,179,1
36597,Manhattan,West Village,40.73255,-74.00173,Entire home/apt,157,5,1,0.13,1,0,1
36598,Brooklyn,Williamsburg,40.71705,-73.96545,Entire home/apt,275,30,2,0.68,1,77,1
36599,Brooklyn,Cypress Hills,40.67855,-73.86961,Private room,80,1,3,0.42,1,1,1
36600,Queens,Forest Hills,40.72096,-73.8539,Entire home/apt,99,2,44,4.94,2,35,1
36601,Brooklyn,Bedford-Stuyvesant,40.69898,-73.94705,Entire home/apt,85,3,34,4.36,1,42,1
36602,Bronx,Wakefield,40.89385,-73.8448,Entire home/apt,80,3,6,0.71,1,0,1
36603,Queens,East Elmhurst,40.76274,-73.86866,Private room,79,1,8,1.26,7,96,1
36604,Manhattan,Harlem,40.81562,-73.94712,Entire home/apt,150,5,3,0.38,1,0,1
36605,Manhattan,Upper East Side,40.77345,-73.95386,Private room,100,1,76,9.58,2,281,1
36606,Brooklyn,Bedford-Stuyvesant,40.69156,-73.95307,Private room,87,2,3,0.35,1,0,1
36607,Brooklyn,East New York,40.66737,-73.87551,Private room,150,2,1,0.14,2,354,1
36608,Manhattan,Upper East Side,40.77375,-73.9541,Private room,100,1,59,7.31,2,257,1
36609,Manhattan,Harlem,40.82452,-73.94427,Private room,56,3,17,2.63,1,228,1
36610,Brooklyn,Prospect-Lefferts Gardens,40.66226,-73.94855,Private room,70,2,4,0.46,1,321,1
36611,Brooklyn,East Flatbush,40.63905,-73.95046,Entire home/apt,120,3,23,2.79,2,121,1
36612,Manhattan,Upper East Side,40.76731,-73.95843,Entire home/apt,155,1,50,5.75,1,8,1
36613,Bronx,Fordham,40.85791,-73.89528,Private room,39,2,24,2.73,1,211,1
36614,Brooklyn,Clinton Hill,40.69416,-73.96866,Entire home/apt,200,3,2,0.22,1,16,1
36615,Manhattan,Hell's Kitchen,40.76129,-73.9943,Private room,250,1,4,0.44,1,365,1
36616,Manhattan,Financial District,40.70494,-74.00964,Entire home/apt,220,1,8,0.89,1,0,1
36617,Manhattan,Chinatown,40.7147,-73.99279,Private room,106,2,9,1.12,3,117,1
36618,Queens,Rego Park,40.73095,-73.86411,Shared room,40,1,25,2.9,2,78,1
36619,Bronx,Fordham,40.85765,-73.90351,Private room,48,2,18,2.0,2,34,1
36620,Manhattan,East Village,40.72759,-73.98786,Entire home/apt,125,1,11,1.26,1,0,1
36621,Brooklyn,Bushwick,40.70426,-73.91308,Entire home/apt,150,5,1,0.13,1,0,1
36622,Brooklyn,Williamsburg,40.71954,-73.94329,Private room,68,2,5,0.61,1,4,1
36623,Queens,Jackson Heights,40.75491,-73.88313,Private room,49,2,10,1.15,1,5,1
36624,Brooklyn,Crown Heights,40.66506,-73.95177,Entire home/apt,185,2,6,0.79,2,2,1
36625,Manhattan,Inwood,40.86565,-73.92348,Private room,50,2,44,4.85,1,271,1
36626,Manhattan,Murray Hill,40.74466,-73.9737,Entire home/apt,140,1,0,0.0,1,0,0
36627,Brooklyn,Bedford-Stuyvesant,40.69558,-73.94697,Private room,65,30,21,2.31,3,365,1
36628,Brooklyn,Bushwick,40.70752,-73.92217,Entire home/apt,120,2,9,1.03,1,0,1
36629,Manhattan,Financial District,40.71148,-74.01283,Entire home/apt,230,3,8,0.95,1,23,1
36630,Brooklyn,Bedford-Stuyvesant,40.69167,-73.948,Private room,60,1,7,0.78,2,28,1
36631,Brooklyn,Flatbush,40.6355,-73.95205,Private room,60,1,12,1.34,1,90,1
36632,Brooklyn,Williamsburg,40.70266,-73.93413,Private room,60,3,12,2.55,3,73,1
36633,Brooklyn,Williamsburg,40.70964,-73.95969,Private room,60,1,81,8.97,4,0,1
36634,Manhattan,Upper West Side,40.77169,-73.99117,Shared room,79,3,4,0.5,1,76,1
36635,Manhattan,Upper West Side,40.79566,-73.96954,Entire home/apt,275,2,8,0.99,1,24,1
36636,Manhattan,East Harlem,40.79511,-73.9373,Entire home/apt,220,3,21,4.04,1,24,1
36637,Manhattan,Kips Bay,40.73945,-73.98168,Entire home/apt,95,2,39,4.33,4,74,1
36638,Brooklyn,Kensington,40.64046,-73.97233,Entire home/apt,130,1,2,1.28,1,95,1
36639,Manhattan,East Harlem,40.79055,-73.94867,Private room,85,1,6,0.67,1,0,1
36640,Manhattan,Midtown,40.75829,-73.97259,Private room,120,1,44,4.91,1,4,1
36641,Brooklyn,Williamsburg,40.70717,-73.94622,Entire home/apt,95,3,7,0.93,3,363,1
36642,Brooklyn,Fort Greene,40.68257,-73.97139,Private room,45,30,1,0.61,2,77,1
36643,Queens,East Elmhurst,40.76294,-73.86883,Private room,49,1,17,1.9,7,0,1
36644,Manhattan,Kips Bay,40.74228,-73.97601,Entire home/apt,175,7,5,0.66,1,32,1
36645,Brooklyn,Bushwick,40.70428,-73.92702,Private room,70,2,2,2.0,3,358,1
36646,Queens,Ridgewood,40.70208,-73.91125,Entire home/apt,120,2,2,0.24,1,5,1
36647,Brooklyn,Bedford-Stuyvesant,40.69232,-73.94966,Private room,70,2,14,1.65,3,365,1
36648,Queens,East Elmhurst,40.76251,-73.86765,Private room,59,1,17,1.9,7,0,1
36649,Queens,East Elmhurst,40.76971,-73.87273,Entire home/apt,99,1,34,3.76,1,166,1
36650,Brooklyn,Bushwick,40.69272,-73.92067,Private room,155,1,1,0.11,2,365,1
36651,Brooklyn,Canarsie,40.64116,-73.88346,Entire home/apt,125,3,3,0.43,1,85,1
36652,Brooklyn,Prospect Heights,40.68063,-73.97334,Entire home/apt,180,2,9,1.01,1,0,1
36653,Queens,Ridgewood,40.70605,-73.90374,Private room,50,1,14,1.7,1,272,1
36654,Manhattan,East Village,40.72876,-73.98655,Entire home/apt,187,7,4,0.47,1,56,1
36655,Brooklyn,South Slope,40.66238,-73.98742,Entire home/apt,179,2,9,1.03,5,152,1
36656,Manhattan,Battery Park City,40.70587,-74.01773,Entire home/apt,433,180,0,0.0,65,364,0
36657,Manhattan,Midtown,40.75138,-73.98143,Entire home/apt,300,1,10,1.15,1,0,1
36658,Queens,Ditmars Steinway,40.77612,-73.90456,Private room,96,1,63,7.08,1,80,1
36659,Brooklyn,Bedford-Stuyvesant,40.69263,-73.93992,Private room,75,2,22,2.45,6,308,1
36660,Brooklyn,Brooklyn Heights,40.69228,-73.99768,Entire home/apt,151,5,4,0.63,1,27,1
36661,Manhattan,Little Italy,40.71881,-73.99675,Entire home/apt,165,30,2,0.33,91,347,1
36662,Manhattan,Kips Bay,40.74472,-73.97932,Entire home/apt,125,30,1,1.0,91,352,1
36663,Manhattan,Gramercy,40.73261,-73.98398,Entire home/apt,180,30,0,0.0,65,364,0
36664,Queens,Astoria,40.76836,-73.91506,Private room,87,2,20,3.24,1,282,1
36665,Manhattan,Gramercy,40.73254,-73.98207,Private room,100,3,8,1.0,1,13,1
36666,Brooklyn,Williamsburg,40.70695,-73.94913,Private room,50,2,3,0.34,1,0,1
36667,Manhattan,Upper West Side,40.7854,-73.97532,Entire home/apt,215,30,0,0.0,65,365,0
36668,Queens,Bay Terrace,40.77971,-73.77857,Shared room,32,2,6,0.95,1,169,1
36669,Brooklyn,Bushwick,40.70328,-73.92006,Private room,50,2,6,5.62,1,10,1
36670,Brooklyn,East New York,40.66788,-73.87339,Entire home/apt,150,2,6,0.69,2,171,1
36671,Brooklyn,Bushwick,40.70442,-73.91707,Shared room,25,4,27,3.01,5,49,1
36672,Brooklyn,Williamsburg,40.71233,-73.93781,Private room,55,3,13,1.55,1,36,1
36673,Brooklyn,Crown Heights,40.67419,-73.92173,Entire home/apt,200,3,21,2.79,1,327,1
36674,Brooklyn,Downtown Brooklyn,40.6904,-73.98502,Entire home/apt,135,9,5,0.62,1,12,1
36675,Brooklyn,Bedford-Stuyvesant,40.68364,-73.92306,Entire home/apt,129,3,42,4.81,1,233,1
36676,Manhattan,Harlem,40.82746,-73.94718,Private room,60,2,1,0.14,1,83,1
36677,Queens,Richmond Hill,40.68308,-73.81649,Entire home/apt,165,2,29,3.23,1,362,1
36678,Queens,Elmhurst,40.73288,-73.87177,Private room,55,2,8,0.9,2,315,1
36679,Manhattan,Gramercy,40.73288,-73.98251,Private room,59,5,18,2.01,2,5,1
36680,Queens,Flushing,40.76126,-73.81443,Private room,45,1,58,6.42,5,75,1
36681,Brooklyn,Sunset Park,40.66051,-73.99081,Entire home/apt,400,2,3,0.4,1,0,1
36682,Brooklyn,Bedford-Stuyvesant,40.67737,-73.90935,Private room,75,1,43,4.8,4,52,1
36683,Brooklyn,Bedford-Stuyvesant,40.69732,-73.93684,Entire home/apt,125,3,19,2.27,1,225,1
36684,Brooklyn,Bushwick,40.70531,-73.92592,Private room,39,30,1,0.77,3,38,1
36685,Manhattan,Lower East Side,40.72074,-73.98487,Entire home/apt,195,30,21,2.43,5,117,1
36686,Brooklyn,Carroll Gardens,40.68386,-73.99807,Entire home/apt,125,1,1,0.65,1,34,1
36687,Manhattan,Washington Heights,40.83788,-73.9402,Private room,60,3,8,1.15,1,2,1
36688,Brooklyn,Bushwick,40.69854,-73.91086,Private room,70,2,29,4.73,2,121,1
36689,Queens,East Elmhurst,40.76236,-73.86862,Entire home/apt,149,1,40,5.0,7,0,1
36690,Brooklyn,Bushwick,40.70247,-73.91409,Private room,100,3,4,0.59,1,0,1
36691,Manhattan,Chelsea,40.74889,-74.00132,Entire home/apt,320,3,40,4.53,1,95,1
36692,Manhattan,Lower East Side,40.715,-73.98596,Private room,80,1,22,2.54,3,123,1
36693,Brooklyn,Bedford-Stuyvesant,40.68131,-73.95254,Private room,79,2,18,2.1,1,74,1
36694,Bronx,Concourse,40.82132,-73.92884,Entire home/apt,100,3,24,3.44,2,187,1
36695,Brooklyn,East Flatbush,40.65385,-73.93657,Private room,53,19,0,0.0,43,347,0
36696,Brooklyn,East Flatbush,40.65405,-73.93657,Private room,53,30,0,0.0,43,311,0
36697,Brooklyn,Bushwick,40.69248,-73.91189,Private room,43,30,0,0.0,103,157,0
36698,Manhattan,Upper West Side,40.78579,-73.97148,Entire home/apt,150,2,25,4.36,1,129,1
36699,Manhattan,East Village,40.72784,-73.98473,Private room,60,8,1,0.29,2,0,1
36700,Brooklyn,Bedford-Stuyvesant,40.68605,-73.94528,Private room,41,2,18,2.23,2,18,1
36701,Manhattan,Upper West Side,40.78833,-73.97182,Entire home/apt,85,30,2,0.44,3,118,1
36702,Manhattan,Hell's Kitchen,40.76219,-73.99493,Shared room,69,1,30,3.4,2,335,1
36703,Brooklyn,Bay Ridge,40.6339,-74.03049,Private room,65,1,10,1.13,4,4,1
36704,Brooklyn,Bay Ridge,40.63504,-74.0289,Private room,65,1,7,0.78,4,189,1
36705,Brooklyn,Bay Ridge,40.63409,-74.02887,Private room,65,1,8,0.92,4,98,1
36706,Brooklyn,Bedford-Stuyvesant,40.69363,-73.9404,Private room,60,2,29,3.95,3,292,1
36707,Brooklyn,Bedford-Stuyvesant,40.69342,-73.93884,Private room,58,2,0,0.0,3,317,0
36708,Manhattan,Harlem,40.81182,-73.94331,Entire home/apt,159,2,26,3.05,1,343,1
36709,Manhattan,Upper West Side,40.80324,-73.96555,Private room,70,10,4,0.49,1,19,1
36710,Manhattan,East Harlem,40.78731,-73.94889,Private room,110,2,8,0.95,2,14,1
36711,Manhattan,Theater District,40.75982,-73.98418,Private room,999,1,12,1.4,3,213,1
36712,Brooklyn,Bedford-Stuyvesant,40.69044,-73.95405,Private room,75,1,3,0.34,1,0,1
36713,Manhattan,East Village,40.72941,-73.98094,Entire home/apt,150,4,9,1.12,1,0,1
36714,Manhattan,East Village,40.72449,-73.98384,Entire home/apt,114,14,0,0.0,1,19,0
36715,Brooklyn,Bedford-Stuyvesant,40.6929,-73.95513,Private room,49,2,15,1.7,34,306,1
36716,Brooklyn,Bedford-Stuyvesant,40.6797,-73.94084,Private room,41,1,6,0.66,2,0,1
36717,Brooklyn,Bedford-Stuyvesant,40.67825,-73.94068,Entire home/apt,175,2,1,0.12,2,0,1
36718,Brooklyn,Bedford-Stuyvesant,40.69228,-73.95677,Private room,49,2,12,1.35,34,305,1
36719,Manhattan,Little Italy,40.71865,-73.99847,Entire home/apt,225,3,0,0.0,2,0,0
36720,Brooklyn,Bedford-Stuyvesant,40.69436,-73.95526,Private room,65,2,11,1.31,34,282,1
36721,Brooklyn,Bedford-Stuyvesant,40.69261,-73.95706,Private room,49,2,10,1.14,34,313,1
36722,Brooklyn,Bedford-Stuyvesant,40.69319,-73.95528,Private room,49,2,9,1.02,34,312,1
36723,Brooklyn,Bedford-Stuyvesant,40.69366,-73.95563,Private room,65,2,7,0.8,34,285,1
36724,Brooklyn,Bedford-Stuyvesant,40.69263,-73.95583,Private room,49,2,9,1.02,34,308,1
36725,Queens,Woodside,40.74364,-73.90222,Private room,50,2,14,1.57,1,308,1
36726,Brooklyn,Brownsville,40.66399,-73.91913,Private room,45,1,16,6.86,1,139,1
36727,Manhattan,Harlem,40.81295,-73.95304,Private room,60,3,35,4.1,1,5,1
36728,Brooklyn,Crown Heights,40.67792,-73.9484,Private room,99,1,9,1.18,1,249,1
36729,Manhattan,NoHo,40.72839,-73.99225,Entire home/apt,225,1,8,1.62,33,179,1
36730,Manhattan,Chinatown,40.71722,-73.99242,Entire home/apt,105,2,15,1.67,1,160,1
36731,Brooklyn,Bushwick,40.6954,-73.92723,Entire home/apt,115,3,38,4.4,1,131,1
36732,Brooklyn,Williamsburg,40.7126,-73.93982,Private room,44,30,1,1.0,1,84,1
36733,Brooklyn,Bensonhurst,40.61023,-73.99627,Private room,39,1,0,0.0,1,0,0
36734,Manhattan,Harlem,40.80055,-73.95501,Entire home/apt,150,3,16,2.22,1,50,1
36735,Manhattan,Upper East Side,40.76869,-73.95007,Private room,150,2,8,0.92,1,0,1
36736,Brooklyn,Crown Heights,40.66392,-73.95994,Entire home/apt,110,1,52,5.98,1,81,1
36737,Brooklyn,Greenpoint,40.72004,-73.95424,Entire home/apt,199,2,11,1.49,1,0,1
36738,Brooklyn,Bedford-Stuyvesant,40.69391,-73.94352,Entire home/apt,180,5,18,2.18,1,106,1
36739,Bronx,Norwood,40.87448,-73.87412,Entire home/apt,200,1,13,6.61,1,0,1
36740,Manhattan,Harlem,40.82494,-73.9428,Private room,80,2,15,1.73,1,143,1
36741,Manhattan,Lower East Side,40.71451,-73.98789,Private room,78,1,22,2.53,3,91,1
36742,Brooklyn,Williamsburg,40.70876,-73.96592,Entire home/apt,120,29,0,0.0,7,0,0
